customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101201,Male,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.35,1154.13,No
C101202,Male,0,Yes,No,66,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.54,5207.77,No
C101203,Male,0,No,No,11,Yes,No,No,Yes,No,No,No,No,No,One year,No,Mailed check,63.25,764.54,Yes
C101204,Female,0,Yes,Yes,26,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.51,1401.45,No
C101205,Male,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.48,554.92,No
C101206,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,121.23,336.72,Yes
C101207,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.96,124.32,Yes
C101208,Female,0,Yes,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,127.35,1058.58,No
C101209,Female,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,105.98,428.02,No
C101210,Female,0,Yes,No,4,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,111.08,515.66,No
C101211,Male,0,No,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.25,2760.55,No
C101212,Male,0,No,No,0,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.13,0.0,Yes
C101213,Male,1,Yes,No,19,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.74,767.5,Yes
C101214,Male,0,No,No,11,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.96,578.4,Yes
C101215,Female,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.97,1488.96,Yes
C101216,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.88,1429.18,Yes
C101217,Male,0,No,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.55,543.04,No
C101218,Female,1,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.25,78.09,No
C101219,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.94,1789.79,Yes
C101220,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,34.78,1645.0,No
C101221,Male,0,No,No,5,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.81,433.67,No
C101222,Female,0,No,Yes,2,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,64.26,220.12,Yes
C101223,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.15,2833.49,Yes
C101224,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),149.29,1401.03,Yes
C101225,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),101.15,1857.91,Yes
C101226,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,101.68,977.97,Yes
C101227,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,136.07,349.76,No
C101228,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.07,1892.78,No
C101229,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.87,796.25,No
C101230,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,43.36,252.06,Yes
C101231,Male,0,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.95,1433.0,Yes
C101232,Female,1,Yes,No,38,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,18.25,669.78,No
C101233,Female,1,No,Yes,21,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.67,1407.47,No
C101234,Male,0,Yes,No,2,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,18.25,54.28,No
C101235,Male,0,Yes,No,19,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.97,1381.01,Yes
C101236,Female,1,Yes,No,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),95.62,2813.51,No
C101237,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.38,2921.58,No
C101238,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),98.14,2238.4,Yes
C101239,Female,0,Yes,No,3,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,128.94,293.99,No
C101240,Female,0,No,No,29,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,65.69,1979.96,No
C101241,Male,0,Yes,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,154.23,4129.91,Yes
C101242,Female,0,No,No,0,Yes,No,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,76.38,17.88,No
C101243,Female,1,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.47,1085.81,No
C101244,Female,1,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,51.67,464.46,No
C101245,Male,0,No,No,26,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),118.58,3088.09,No
C101246,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.25,513.68,Yes
C101247,Male,0,Yes,No,21,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),114.14,2547.63,Yes
C101248,Male,0,No,No,58,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.64,4123.56,No
C101249,Male,0,No,Yes,38,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.34,1269.95,No
C101250,Female,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.81,5138.57,No
C101251,Male,1,Yes,Yes,72,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),19.09,1340.55,No
C101252,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.91,40.28,Yes
C101253,Male,0,No,Yes,23,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.73,1733.57,No
C101254,Female,1,Yes,No,12,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),141.32,1739.6,Yes
C101255,Male,0,No,No,47,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,79.56,3837.37,Yes
C101256,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.19,452.68,No
C101257,Female,0,No,No,72,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.11,4889.86,No
C101258,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.74,706.86,No
C101259,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.57,2754.92,No
C101260,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.09,102.02,No
C101261,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.94,141.11,Yes
C101262,Female,1,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),34.4,1203.37,No
C101263,Female,0,Yes,No,0,No,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.55,0.0,No
C101264,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),71.95,2830.28,Yes
C101265,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.27,27.03,Yes
C101266,Female,0,No,No,25,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.47,995.32,Yes
C101267,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.68,770.08,Yes
C101268,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),86.17,1898.81,No
C101269,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,73.64,2033.09,No
C101270,Male,0,No,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.11,476.34,Yes
C101271,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.85,150.85,No
C101272,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,64.28,67.98,No
C101273,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,34.33,647.18,No
C101274,Female,1,No,No,17,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.09,1697.33,No
C101275,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.61,2583.91,Yes
C101276,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,66.42,1188.87,No
C101277,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,22.87,281.68,No
C101278,Female,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.65,509.5,No
C101279,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),130.56,0.0,Yes
C101280,Male,0,Yes,No,9,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,24.75,194.42,No
C101281,Female,0,No,No,72,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.46,4524.73,No
C101282,Female,0,Yes,No,49,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.51,3389.09,Yes
C101283,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.61,580.96,No
C101284,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,25.08,711.26,No
C101285,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.23,3392.47,Yes
C101286,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,19.42,256.92,No
C101287,Male,0,No,No,0,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.92,0.0,No
C101288,Male,0,Yes,No,1,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,50.43,0.0,No
C101289,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,44.02,743.74,No
C101290,Female,0,No,Yes,72,Yes,No,No,No,Yes,No,No,No,No,One year,Yes,Mailed check,95.04,6859.69,No
C101291,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.93,1797.15,Yes
C101292,Male,0,No,No,1,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),84.21,96.08,Yes
C101293,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),85.2,366.7,No
C101294,Male,0,Yes,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),108.1,3658.28,No
C101295,Male,0,Yes,No,44,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,33.75,1479.99,No
C101296,Female,0,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,97.57,2217.41,No
C101297,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.49,1628.63,No
C101298,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.66,41.4,No
C101299,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.52,1413.06,Yes
C101300,Female,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),88.2,3294.25,No
C101301,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,42.33,225.8,No
C101302,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.53,2487.07,Yes
C101303,Male,0,No,No,5,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.83,685.85,Yes
C101304,Male,1,No,No,0,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,99.4,0.0,No
C101305,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.74,643.2,Yes
C101306,Male,0,No,No,4,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.43,289.61,Yes
C101307,Male,0,No,No,9,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,92.88,847.78,No
C101308,Female,0,No,No,13,No,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),35.67,490.78,No
C101309,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),63.0,1124.04,Yes
C101310,Female,0,Yes,No,15,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),122.24,1860.82,No
C101311,Male,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,51.76,384.18,No
C101312,Female,0,Yes,No,0,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),103.34,0.0,No
C101313,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,100.47,2125.97,No
C101314,Male,1,No,No,12,Yes,No,No,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),102.24,1157.38,No
C101315,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,31.99,375.04,No
C101316,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,85.76,4132.6,No
C101317,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.3,2077.32,Yes
C101318,Male,0,No,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,102.65,4785.07,Yes
C101319,Female,0,No,Yes,16,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,20.35,288.13,No
C101320,Male,1,No,No,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,81.03,272.25,No
C101321,Female,0,No,No,28,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),76.79,2153.98,No
C101322,Female,0,No,No,5,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,18.25,114.25,Yes
C101323,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.44,547.9,No
C101324,Female,0,No,Yes,1,Yes,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.25,0.0,No
C101325,Female,1,No,Yes,41,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),48.21,1935.47,No
C101326,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,86.48,220.25,No
C101327,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.86,4248.01,Yes
C101328,Male,0,Yes,No,47,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.08,3450.95,No
C101329,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.81,480.97,No
C101330,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,103.61,3322.3,No
C101331,Male,0,Yes,No,23,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,69.44,1590.74,No
C101332,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.01,2707.89,No
C101333,Male,0,No,No,13,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.21,1274.48,Yes
C101334,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.26,1575.31,No
C101335,Male,0,Yes,No,14,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),76.86,1082.38,No
C101336,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.7,5521.95,No
C101337,Male,0,No,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),53.63,809.51,No
C101338,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.57,1304.98,No
C101339,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.31,3032.68,Yes
C101340,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.96,2779.6,Yes
C101341,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,66.04,1274.56,No
C101342,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.71,328.32,Yes
C101343,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),93.65,1410.29,Yes
C101344,Female,1,No,No,72,No,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,71.89,5256.03,No
C101345,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.61,3431.28,Yes
C101346,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.76,3541.1,Yes
C101347,Female,0,No,No,0,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,18.25,0.0,No
C101348,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),27.85,312.04,No
C101349,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.47,2538.15,Yes
C101350,Male,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,62.6,2694.8,No
C101351,Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,74.93,7.86,No
C101352,Female,0,No,Yes,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),104.18,4695.59,No
C101353,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,69.81,1375.66,No
C101354,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.12,410.16,No
C101355,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.94,459.45,Yes
C101356,Male,1,Yes,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,474.29,No
C101357,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.6,1602.05,Yes
C101358,Male,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,52.66,0.0,Yes
C101359,Female,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),42.34,119.44,No
C101360,Male,0,Yes,Yes,40,Yes,No,No,No,No,Yes,No,No,No,One year,No,Mailed check,148.79,5992.66,No
C101361,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),67.21,209.53,Yes
C101362,Female,0,No,Yes,6,No,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),49.49,333.26,No
C101363,Male,0,No,No,14,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.2,1230.34,No
C101364,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.48,1237.84,Yes
C101365,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,37.43,1307.04,No
C101366,Female,0,Yes,No,14,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.49,1227.32,No
C101367,Male,0,No,Yes,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.41,1589.16,No
C101368,Female,0,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,117.29,2756.24,No
C101369,Male,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.84,153.87,No
C101370,Female,0,Yes,No,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.69,216.2,No
C101371,Female,0,Yes,No,13,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.28,983.91,No
C101372,Male,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.1,1194.36,No
C101373,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.58,2376.22,No
C101374,Female,0,No,Yes,20,No,No phone service,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,133.66,2776.02,No
C101375,Female,0,No,Yes,11,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,104.08,1235.6,No
C101376,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),84.63,368.77,Yes
C101377,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,41.89,272.86,Yes
C101378,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.59,1328.29,No
C101379,Male,0,No,No,13,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.37,1019.31,No
C101380,Male,0,Yes,No,17,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,45.31,775.91,No
C101381,Male,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),108.8,440.18,Yes
C101382,Female,1,No,Yes,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,40.78,1031.48,No
C101383,Male,0,No,Yes,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),50.88,2274.13,No
C101384,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),53.13,252.85,No
C101385,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.31,1422.1,Yes
C101386,Female,0,No,No,72,Yes,No,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,45.85,3347.29,No
C101387,Male,0,Yes,No,9,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),18.25,250.81,Yes
C101388,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.64,2108.27,Yes
C101389,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,56.67,122.48,Yes
C101390,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,37.94,889.6,No
C101391,Male,0,No,No,2,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.35,68.69,Yes
C101392,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,121.5,8781.81,No
C101393,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),50.29,1507.01,No
C101394,Female,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),66.3,2512.62,Yes
